Episode;AvgDrag;AvgLift;AvgRecircArea;EnvNum;EpiReward
1;-0.7282983660697937;0.13155986368656158;1.7641972303390503;3;0
1;-0.7287329435348511;-0.12424992024898529;1.6444791555404663;8;0
1;-0.7281616926193237;-0.13087259232997894;1.7914454936981201;9;0
1;-0.7251481413841248;0.11036504060029984;1.8448355197906494;5;0
1;-0.7216725945472717;0.0102646229788661;1.8343470096588135;48;0
1;-0.7228818535804749;-0.08539052307605743;1.856001377105713;1;0
1;-0.728746235370636;-0.12456002831459045;1.7067813873291016;10;0
1;-0.7254824638366699;0.1134452223777771;1.84907066822052;40;0
1;-0.7283552289009094;-0.1312863528728485;1.789123773574829;14;0
1;-0.7278636693954468;0.12990127503871918;1.932077169418335;15;0
1;-0.7270784974098206;-0.12599912285804749;1.7956233024597168;16;0
1;-0.7278516292572021;0.11074768006801605;1.6967370510101318;13;0
1;-0.7229539155960083;-0.08648404479026794;1.8556606769561768;38;0
1;-0.726676344871521;-0.09458822757005692;1.7760223150253296;32;0
1;-0.7231554985046387;0.08657209575176239;1.8888399600982666;33;0
1;-0.726772129535675;0.0968172624707222;1.7320034503936768;49;0
1;-0.7282088994979858;-0.13099446892738342;1.7914454936981201;20;0
1;-0.7219238877296448;-0.011710131540894508;1.686797022819519;35;0
1;-0.7216631770133972;-0.002570237498730421;1.6867120265960693;43;0
1;-0.72151780128479;0.004972228780388832;1.7819522619247437;30;0
1;-0.7229346036911011;-0.03629248961806297;1.7138315439224243;11;0
1;-0.7239989042282104;-0.05565955117344856;1.681827187538147;6;0
1;-0.728830873966217;-0.12717047333717346;1.724334478378296;19;0
1;-0.7237616777420044;0.05441085621714592;1.712476372718811;54;0
1;-0.7258958220481873;0.11698741465806961;1.8686167001724243;4;0
1;-0.7225183248519897;0.03165499493479729;1.7880606651306152;7;0
1;-0.7210889458656311;-0.027592681348323822;1.75242018699646;22;0
1;-0.7215738296508789;0.001285568461753428;1.6930902004241943;12;0
1;-0.722158670425415;0.06783248484134674;1.9238661527633667;60;0
1;-0.7282088994979858;-0.13099446892738342;1.7914454936981201;28;0
1;-0.7264331579208374;0.09244346618652344;1.7091271877288818;23;0
1;-0.7271255254745483;-0.12626910209655762;1.803149938583374;64;0
1;-0.72352135181427;0.0504259392619133;1.786848783493042;58;0
1;-0.7283731698989868;0.1317601501941681;1.7616329193115234;25;0
1;-0.7274975180625916;-0.10546668618917465;1.7294538021087646;17;0
1;-0.7259503602981567;0.11743331700563431;1.8686167001724243;37;0
1;-0.7221226096153259;0.022693553939461708;1.7856101989746094;27;0
1;-0.7287097573280334;0.13206708431243896;1.7788139581680298;24;0
1;-0.7214311361312866;0.0015996495494619012;1.7862865924835205;45;0
1;-0.7223244905471802;0.027426213026046753;1.7880606651306152;42;0
1;-0.7275057435035706;-0.12828852236270905;1.7856122255325317;41;0
1;-0.7259469032287598;-0.08475960046052933;1.7743083238601685;34;0
1;-0.7218834161758423;0.016497448086738586;1.8353734016418457;52;0
1;-0.7226389050483704;0.07788851857185364;1.9136536121368408;31;0
1;-0.721463680267334;-0.05418719723820686;1.763486623764038;46;0
1;-0.7269235253334045;-0.09786275029182434;1.763708472251892;50;0
1;-0.7279768586158752;0.13039885461330414;1.9070863723754883;44;0
1;-0.7287039756774902;-0.12360972911119461;1.7251569032669067;56;0
1;-0.7225214838981628;-0.027417749166488647;1.7170525789260864;29;0
1;-0.7212686538696289;-0.006109468173235655;1.777988314628601;51;0
1;-0.7225629091262817;0.03259031102061272;1.7880606651306152;47;0
1;-0.7242563366889954;0.062200866639614105;1.71964430809021;26;0
1;-0.725695013999939;0.082706019282341;1.7672713994979858;21;0
1;-0.7257038354873657;0.11537759006023407;1.8763957023620605;55;0
1;-0.7282009720802307;0.11547745764255524;1.7599754333496094;61;0
1;-0.7258932590484619;-0.0840221717953682;1.7704522609710693;62;0
1;-0.7237392067909241;-0.05126199871301651;1.7138079404830933;53;0
1;-0.7248042821884155;-0.06837832927703857;1.7229877710342407;57;0
1;-0.7223454713821411;0.027897600084543228;1.7880606651306152;36;0
1;-0.7230611443519592;0.08510388433933258;1.887388825416565;63;0
1;-0.7257588505744934;0.11584530770778656;1.8680005073547363;0;0
1;-0.7255933880805969;0.11442365497350693;1.8475141525268555;39;0
1;-0.7262455224990845;-0.12057817727327347;1.7528406381607056;18;0
1;-0.7261642813682556;0.08893687278032303;1.7086381912231445;59;0
2;-0.7364105948328972;0.006893854297701755;1.687635568127632;5;-8.033208372658637
2;-0.7208415238499641;-0.04984836796155122;2.0247304033899307;9;-4.376508715684392
2;-0.7234038223147392;0.01370869920855358;1.9778098454475403;26;-2.6800220480782766
2;-0.727593307235241;-0.021033484298119;1.8891207082891464;6;-3.2242753185688877
2;-0.7376399565267563;0.025356003300625454;1.6959942883968353;17;-7.813865612062022
2;-0.7375986756658554;0.04394792930290586;1.6710133753204346;7;-6.0222247127990824
2;-0.7371117643737793;0.003427774337681585;1.6752281139659881;0;-7.304060500044826
2;-0.7362747651600837;0.03272859250273584;1.6901789603757857;18;-5.716265581913569
2;-0.7275334315371513;0.03009180573541649;1.8676853011894226;3;-3.1597187238490423
2;-0.7296336498236656;0.011450888780607639;1.8258167533302307;2;-5.000595998010763
2;-0.7317908360576629;0.02510270797933715;1.7864674745559692;15;-5.045479813472606
2;-0.7242608907270431;-0.0016139125765673725;1.8983889474582671;40;-3.6275075102350107
2;-0.7346239751505852;0.009912219788842413;1.7178286853361129;44;-2.1235770857411027
2;-0.7297108309102058;0.013452102162697774;1.7978924433755874;36;-5.3155447812431955
2;-0.724304288418293;-0.008486501842105067;1.9501627866983413;12;-3.5666643465480123
2;-0.7357940351533889;-0.015178362972353606;1.7340150504875183;41;-5.91915083103024
2;-0.7340998309969902;-0.017755184181586156;1.7364030788373948;43;-6.384769148915827
2;-0.7222398171424865;0.011744951688799793;1.9933441654205322;14;-2.98438747435767
2;-0.7301052144503594;0.015019839855290375;1.8018466798257828;1;-4.528534220009588
2;-0.7367706506752968;0.00991273956761259;1.6999512926101685;11;-5.3147425350016695
2;-0.7202984210205078;-0.02594017589570556;1.9891013160610198;30;0.5992236070502553
2;-0.740333889529705;0.0022751182716028986;1.6370387143039704;23;-6.824711590659058
2;-0.7380424576425553;-0.022803065882131723;1.6987322596168517;19;-5.958512168599858
2;-0.7406912335181236;-0.009308038860070688;1.6736603082180024;53;-6.917638811896045
2;-0.7413079347872734;-0.030577863664688155;1.622507169084549;60;-8.361977746220436
2;-0.7276558912754059;-0.005707271624463147;1.826278116259575;50;-3.4801561833985604
2;-0.7166396681547165;-0.008996113562338141;2.133061761364937;49;-1.6584143833543576
2;-0.7415271078467369;-0.002397893122611058;1.6219992377519608;22;-8.948857702261664
2;-0.7392523863577842;-0.02944521943302474;1.6719960452747344;20;-6.030073654019517
2;-0.7362705374145507;0.006666785433628029;1.6931847193336487;45;-7.85782992821326
2;-0.7275583981060981;0.003931545368749939;1.8646727063703536;8;-3.185418067864748
2;-0.7328626875686646;-0.007607388479849797;1.7483501466703415;55;-6.098117162010588
2;-0.7323045612883567;0.02207548455630604;1.7459885181903838;27;-4.424717895223431
2;-0.7240792405867577;0.013527714237853542;1.8981122697973252;16;-6.168869835935551
2;-0.7233885776162148;0.0022568258875075436;1.891265984210968;13;-5.737539619381798
2;-0.7364888476848602;-0.008713942661192705;1.7243478213262557;37;-8.063330747657833
2;-0.7328446841645241;0.0018247030205944975;1.7602248747682572;21;-4.675704639789256
2;-0.7428589182519912;0.01959033662751004;1.6043565412187577;4;-6.9569312376462795
2;-0.7361938015913964;0.019263065059616055;1.7066724252700807;34;-6.38318323559683
2;-0.7365174955868721;0.007729138402106755;1.6970968229722976;28;-6.425952361288576
2;-0.7373473716664314;0.024619561027213258;1.6786686120224;59;-5.276992636453591
2;-0.7173207583761215;-0.008415898170599626;2.089090380425453;25;-1.3286083577747425
2;-0.7336354162740707;0.0027158618686257616;1.744767976050377;29;-4.137323510292335
2;-0.7229168553686142;-0.00047782780139740683;1.9501679423570633;32;-5.1881039676097975
2;-0.7328898105764389;-0.033968418269170304;1.7488922570753098;31;-6.639397216979948
2;-0.7219234031152725;-0.015019258018036708;1.9865343819856645;64;-2.9535272761529523
2;-0.7361813552808761;-0.025193971036826496;1.7077674500370026;47;-5.851843544988656
2;-0.7355637354469299;-0.0023710593275894642;1.721197563738823;10;-5.439902650697708
2;-0.7269116052484512;0.007580231412676549;1.8730918079853058;58;-5.231364716422658
2;-0.7369522486042976;0.002671035875474845;1.6772278358888626;61;-6.942833456023397
2;-0.7297662591218949;0.017983897260157648;1.836959172244072;42;-4.275936096299361
2;-0.718921697614193;0.03486760131346142;2.0294631518936157;38;-4.105875264815413
2;-0.7456619186902046;-0.010657605680759397;1.5729933662891389;33;-8.162049352116917
2;-0.7407455336260795;-0.0012188975805589143;1.6210535135698318;57;-7.550398784906583
2;-0.7291825003242492;0.008760048153315965;1.8463400876331328;51;-5.389168162870605
2;-0.7361375912547111;-0.040721850638184696;1.7059540681362153;62;-7.596111044496174
2;-0.7268729413843155;-0.0024826880747862014;1.975906028532982;24;-3.26886276838878
2;-0.7124347536897659;0.015334850353840057;2.1937862341117857;63;-2.588124055503925
2;-0.7337252403569221;0.020385688449975195;1.739003450717926;48;-5.73600387811626
2;-0.7383492370438576;-0.0035148177597417248;1.6855830193328858;46;-3.9103710519633967
2;-0.7280189582538604;-0.017301047400093375;1.8327908394622803;54;-3.994991580095645
2;-0.7324298751091957;-0.0022515890277535256;1.7567527255678177;56;-4.795233692579432
2;-0.7400022286891937;-0.0064169918236247755;1.6437554581594467;52;-7.126701422790657
2;-0.7307626296544075;0.0055548149058366105;1.796205131726265;35;-7.729003767041465
2;-0.7281795649790764;0.009922971967148215;1.8591068717193604;39;-5.585946513822318
3;-0.682138573486805;0.06249174517211894;3.0321627650117873;28;13.1091692682678
3;-0.6815366692566872;0.06918512123142434;3.084148917942047;41;12.38174615475941
3;-0.6796259753108025;0.08096558584665636;3.1185628877305986;8;13.135228732251493
3;-0.6845321594786644;0.05850040203558681;2.955002858939171;36;12.447959288753598
3;-0.6809068804168701;0.07026844060937763;3.110134347162247;61;12.769262858612008
3;-0.6815663741278648;0.06406511790295154;3.070861424779892;10;12.70042195352083
3;-0.6839039615774155;0.07119883580031093;2.9620332935237883;7;12.303096312061395
3;-0.6743300436615944;0.08509350454102144;3.383648670768738;56;13.664061713939473
3;-0.6781816141486168;0.08149557427489851;3.208221795897484;40;13.62933673436449
3;-0.6802217718648911;0.06899292117175262;3.1112213808059694;24;12.935661838608345
3;-0.6821418618559837;0.07070937170043656;3.0315681607627867;14;12.95119235642699
3;-0.6830495243620872;0.08326332410775882;2.9962872265815736;55;12.09539905050705
3;-0.6813230473470688;0.07116962389855697;3.0564438679265975;30;12.506194388656024
3;-0.6793001721596718;0.08306708216049952;3.1408354283571245;62;13.150590987797607
3;-0.6808732478427887;0.06912067733617147;3.084625651011467;23;12.8643219422985
3;-0.6825339569568634;0.06534608652798482;3.036302024383545;6;12.240194639811708
3;-0.6841525526309014;0.051983359836548115;2.9715891927194593;64;12.426755776110737
3;-0.6822463380861282;0.06292783476233757;3.0315523488044738;60;13.225523557655311
3;-0.6793025011682511;0.07617628294320918;3.151670653090477;16;13.277965406406695
3;-0.6824829963517189;0.06485204315887842;3.0113648956537244;1;12.643612922003339
3;-0.6825559017038345;0.06463322607858539;3.050175757880211;37;12.106699364751053
3;-0.6770933421754837;0.0777062056630174;3.281114226293564;5;13.43543325948634
3;-0.6809881026220321;0.07055342848267232;3.0769190697288513;39;12.407112741679391
3;-0.6796008397126198;0.07890523267817867;3.163064255256653;13;13.073537979700273
3;-0.6841678282237053;0.05941672519077301;2.9674720999193194;19;12.11104829628977
3;-0.6806130485987664;0.0661022378229403;3.0732189172506335;4;14.812625141094198
3;-0.6827914625167847;0.07965031303206299;3.028963966875076;21;11.710269212104908
3;-0.6799018702721595;0.07659452778854459;3.1322998250436784;0;13.899946103295136
3;-0.6790285333657264;0.08521396603339802;3.1617448688316343;45;12.789348407401278
3;-0.6790062263369561;0.07422171566951441;3.155582447171211;9;13.363969811871792
3;-0.681814473388195;0.06764945283188623;3.0337419926166533;43;13.536186612725544
3;-0.6798660717892647;0.07941574410958172;3.136316414256096;47;13.056663177689087
3;-0.6838945672440528;0.0828083358877202;2.986961557893753;51;12.69716191381048
3;-0.6798489904165268;0.07768823553530808;3.1380704027700426;49;13.266216928737334
3;-0.6754413102936745;0.0825428841008983;3.322899122686386;18;14.26253064220689
3;-0.6778451852560043;0.08466251479288373;3.2245573973178865;26;14.347497962480823
3;-0.6831825492715835;0.06911445403576796;3.0052904797840116;32;12.471377805660616
3;-0.6837135406827927;0.06201979994196914;2.972722047100067;42;12.440861464488833
3;-0.6814666060066223;0.06953736821450147;3.0731259541034697;2;14.207314176663505
3;-0.6819807672095298;0.06930293587558706;3.0329715165233613;38;13.189782000202984
3;-0.6814131834483147;0.07991424103992743;3.06162871887207;48;13.179725958403266
3;-0.6783585413908958;0.08183258497584844;3.210051680517197;25;13.705877985544266
3;-0.6817210970568657;0.07291078638051549;3.054131361079216;31;12.693251066791346
3;-0.6800454965019226;0.06678018391141734;3.1089613059711456;11;13.286770959262654
3;-0.682506881120205;0.06629044051672446;3.037646508154869;46;12.35996153362886
3;-0.682042136490345;0.07518993953846406;3.044756859602928;57;12.7387140852096
3;-0.6806386102175712;0.05927686030291977;3.1109078347730637;33;12.588421140480046
3;-0.6819924413967132;0.06674625531779962;3.060666706380844;17;13.244720550223045
3;-0.6816424213790894;0.073332388856246;3.034752685112953;53;12.859866879205256
3;-0.6839757535219193;0.0640423900549062;2.9774482741880415;59;12.366723944614003
3;-0.6811720300674439;0.060106798113876286;3.0535159971952437;50;12.9216802013206
3;-0.6815978175711632;0.08034954568547542;3.077097344493866;34;13.176592076993574
3;-0.6798691377305984;0.06764386274356984;3.149164020986557;35;13.44766426134301
3;-0.6848982350611686;0.06699464371425903;2.9237284450149534;27;12.547163191637189
3;-0.6837644114041328;0.05603679985273586;2.979027154970169;44;12.367481526986598
3;-0.6811410546731949;0.07417046428158339;3.0752540483379365;52;12.62870298148612
3;-0.6770021807408333;0.08482494133427879;3.252398523683548;58;13.627852019967555
3;-0.6783863630747795;0.07291906256862875;3.186599333534241;12;13.030570952538454
3;-0.6802544158625603;0.07094549161314966;3.117803226828575;63;12.166356379750919
3;-0.6810713885617257;0.07944509788135089;3.065984801082611;3;13.51740814305016
3;-0.6837547437262536;0.06262860145478193;2.9733642556095123;22;12.57552664592643
3;-0.6802253117871284;0.0769702694928115;3.117801105942726;20;13.033353331705358
3;-0.6845183608293534;0.06317767946133576;2.948875715751648;15;11.917520455850745
3;-0.6793895531082154;0.07688557646649032;3.153309163775444;54;13.682831152253412
3;-0.6782688366603852;0.0651215374218601;3.2318876391649245;29;14.312056235868473
4;-0.679742371635437;0.0480856858817084;3.0825093053913117;10;14.828157803999632
4;-0.6812480204677582;0.04592696550496492;3.0306682251882555;3;14.994152226650263
4;-0.6823851034688949;0.03590426860677355;3.0016043601322173;2;14.819471985135024
4;-0.6804303287100792;0.03718915671240382;3.0555511051654816;21;15.173481273754255
4;-0.6810596624946594;0.04911274415767617;3.0526215445661546;0;15.112375176207445
4;-0.6793009215188026;0.05195446541650897;3.112975622844696;9;15.513964767923255
4;-0.6836634681415558;0.02475080751802976;2.9560499282550814;4;14.828116847635913
4;-0.6799702841210366;0.03538430716019209;3.0725838249731066;25;15.376014044847377
4;-0.6792672711586952;0.04779836815422095;3.084491259427071;24;15.328336722611356
4;-0.6816426982498169;0.03900767558410778;3.012045238227844;11;14.443337954977675
4;-0.6778240288543701;0.04475373379050528;3.1883143147945403;40;15.159111945913082
4;-0.6818921794557571;0.02973451621539785;3.007909314494133;7;14.632755632615766
4;-0.6798834765553474;0.03796642044637182;3.071619606599808;14;14.876988630173987
4;-0.6799060173106194;0.035627076739384665;3.073922693500519;27;15.028363907887424
4;-0.6791775784444809;0.051107451872938726;3.1060614076900483;23;15.574135935878212
4;-0.6784079012203217;0.05461980754398217;3.1649424815654754;18;15.051192805073732
4;-0.6796718085384369;0.047859580665381235;3.0919405067634584;6;15.116477674447866
4;-0.6809818369197845;0.04945632386507744;3.063761301932335;33;14.73874108886169
4;-0.6793962168049812;0.04052539193673547;3.10069681183815;8;15.539320440173423
4;-0.6812417527222633;0.03332822829356744;3.022922269845009;1;15.214610437797242
4;-0.6797907167363166;0.040192157116654505;3.069664171080589;32;15.159111212485461
4;-0.6791183037495613;0.04651903263211241;3.1088647980499267;16;15.671098376957545
4;-0.6834546308994294;0.026824115285855446;2.9519872254419326;52;14.178575403674158
4;-0.6824088188219071;0.03189437299370632;2.9771406903505326;30;14.340907140305191
4;-0.6780109222149849;0.04994220409501528;3.1611372246408465;57;15.208654873253721
4;-0.679238927052021;0.04985221110186207;3.107734306769371;44;15.05249302187012
4;-0.6824973318839073;0.03621697593174391;2.986705299873352;56;14.779627532008172
4;-0.6783991047811508;0.03741840640547569;3.1382570882606506;5;15.171033156616373
4;-0.6830076889944077;0.04714024789880802;2.9781601081228257;41;14.53561404901831
4;-0.6779659158396721;0.05106362999105031;3.180815219011307;19;15.75128308389749
4;-0.6802765503168106;0.04350896474198399;3.0648517871427536;34;15.878829061823527
4;-0.6814694670009613;0.04462109661560486;3.0196216796970368;17;14.871839893927158
4;-0.6806649287962914;0.034103683915740604;3.0627888367462157;51;15.20388720671096
4;-0.6785440077638626;0.04691376345397457;3.138892068004608;55;16.014726197853392
4;-0.680672158665657;0.04709078270426214;3.052610218400955;31;15.481375137242182
4;-0.6833406470179558;0.024347046835864677;2.9533258133506775;53;14.778712646145538
4;-0.6808689695072174;0.029318821819439386;3.032853847413063;58;15.274261016405578
4;-0.6778928760957718;0.04892471325097839;3.1699410670995714;37;15.396768449811704
4;-0.6810354989218712;0.031348640591867295;3.048178249349594;43;15.228722014091941
4;-0.6819390320205688;0.04284933978739979;3.019642769474983;45;15.036962049272868
4;-0.6809208653116227;0.04022346416232422;3.0297183619689942;47;14.389775716860775
4;-0.6814797187685967;0.03823249013136072;3.021646671514511;28;14.37081194944242
4;-0.6809653644609451;0.042353508256987624;3.0442456271839142;36;14.922810287221662
4;-0.6824726428079605;0.03954747725958106;2.988574482779503;50;14.644533910759352
4;-0.6818946281552315;0.03355386404461587;3.0091315128469467;60;14.801875784584873
4;-0.6805631538701058;0.04958607540375309;3.050036678771973;63;15.591042721214937
4;-0.6798904566907883;0.031024035306427885;3.081933591399193;46;15.753079008617886
4;-0.6810282103466988;0.05458092762244996;3.04850628177166;26;14.975316637013748
4;-0.6775422093462944;0.04970513888693982;3.2037581435632707;49;16.119267478543637
4;-0.6811521901273727;0.03235627933815909;3.027508080692291;12;14.983202059307374
4;-0.6815400775051117;0.044518225925461105;3.022970722527504;48;15.349935631265849
4;-0.6805175962471962;0.039649970294048646;3.064783902745247;13;15.678717740881877
4;-0.6798578658676148;0.051595024417127634;3.0819161212205888;39;15.3305060126173
4;-0.680931730811596;0.04133060777833816;3.0511879806232454;35;15.507660567005402
4;-0.6836298330259323;0.03356568875275455;2.950204469103813;59;14.679881883939842
4;-0.6816925994920731;0.04027492353359558;3.02919264354229;61;14.40549761143653
4;-0.6809093360209465;0.03269880037592768;3.051166665239334;62;15.106357863182172
4;-0.6812983588004112;0.04006964941040591;3.0457541568613054;42;15.677704149821043
4;-0.6794450317859649;0.04308361297814307;3.106376711001396;64;15.631695041035774
4;-0.6805059745907783;0.03818203026745274;3.062677492647171;38;15.153509796380954
4;-0.6783935990405082;0.05795538024385831;3.1454680175113676;20;16.06990761678152
4;-0.6803477958488464;0.04263554700293822;3.0615306430244447;22;15.476884373513856
4;-0.6822905885148048;0.026872353607808278;2.998838613357544;15;14.58701348449705
4;-0.6791180852198601;0.04553286705987632;3.1071497430467607;54;15.531148026256933
4;-0.6811082877826691;0.05413332930093301;3.0345247035741805;29;15.524105705966189
5;-0.6788196991920471;0.007707162559724579;3.136592587556839;23;16.4869012621008
5;-0.6790687544822693;0.0149451383700132;3.1259723631286622;10;15.973448312924868
5;-0.6764825303101539;0.01317136149938271;3.2379696220207212;11;16.600247531848133
5;-0.6784527489686012;0.008654197156059308;3.1287256365299223;21;16.33786674064839
5;-0.6774217011618614;0.006382944519528155;3.199944859895706;31;16.690891015784377
5;-0.6780654613280296;0.01106545620243549;3.156356930246353;32;16.755380065699374
5;-0.6801190216374398;0.001768160743089461;3.0940163282442095;1;15.890491401017803
5;-0.6785334306693077;0.012706958135447812;3.1348384400749207;19;16.23806814601465
5;-0.6774474341917038;0.015946824538272394;3.171655047292709;0;16.3567720927639
5;-0.6791436933517456;0.005042626921318615;3.1160382059526444;14;16.465473000651556
5;-0.6786726822280884;0.006406649619651138;3.135851743826866;16;16.387355789308888
5;-0.679005745639801;0.010214778659365362;3.125390588746071;6;16.390154146133302
5;-0.6777899601101876;0.008963098439531459;3.190190702576637;12;16.21859399807026
5;-0.6776372439837456;0.016375768620071975;3.1785367799949644;42;16.3082505386518
5;-0.678347750313282;0.019473086203939657;3.158070840215683;2;16.213891514537394
5;-0.6798719753313065;0.0020713347917382273;3.083416933097839;17;16.19079568095949
5;-0.6805003336811065;-0.001946908886465926;3.0591142867517473;18;15.886383304275448
5;-0.6777478124904632;0.029169593160220216;3.177352259092331;4;16.51508829967442
5;-0.6745879676485061;0.021411417134451275;3.301156094841957;24;16.810411571226535
5;-0.6782637106704712;0.0193794512413263;3.1648396967077255;8;16.07050526188446
5;-0.6781219922018051;0.020712429447802105;3.161535622048378;9;16.52998571694279
5;-0.6784689378142357;0.008192203033021149;3.149527145600319;5;16.16348516190262
5;-0.6799928421449661;0.01717982850264055;3.0863616371679305;7;16.169833690471005
5;-0.6800510772180557;-0.00511315153605854;3.0829642917871474;25;16.537002333207017
5;-0.6787945123958588;0.0025519120675835073;3.1514213352632523;13;16.33969514773476
5;-0.6790317265319824;0.009017083853962977;3.1224694900465013;53;16.186682069684572
5;-0.6773335737562179;0.02518407274425942;3.192098880615234;55;16.67975770185312
5;-0.6790570975470543;0.008357016502048427;3.1187338122177124;3;16.106933433776195
5;-0.6803937394976616;0.0005585373445462392;3.0724662596797945;30;16.211120701684877
5;-0.6748729259037971;0.031932351153061;3.2955728108596802;46;17.05541197463981
5;-0.6788092795920372;0.008377409530233684;3.130999116921425;48;15.984401609205424
5;-0.6762014080953598;0.014514867905218167;3.233862226934433;26;16.645241024059132
5;-0.6775182320022582;0.015135180893999095;3.1758781567573546;61;16.981329518517164
5;-0.6796410801768303;0.005464734198812584;3.0888100113105774;37;16.11308945255712
5;-0.6781899286413193;0.0021350513819947082;3.1670046667718887;34;16.743194231046875
5;-0.67718302754879;0.022303202885092032;3.185910350995064;35;16.656979364665297
5;-0.6789051152563095;-0.004012060017748317;3.1188941632080076;27;16.592172026839787
5;-0.6764942502379417;0.022888013007255813;3.2342715071630477;44;17.247566672350096
5;-0.6764642688107491;0.019409069840276662;3.2349698357248307;39;16.899050880966062
5;-0.678425642607212;0.010583955988233956;3.1458195656347274;40;16.124375738612986
5;-0.6786258364367485;0.012951010687098643;3.1346312166547774;43;16.205263379104
5;-0.6774287622213364;0.02241989895704086;3.1750410876750945;64;16.055525896867724
5;-0.6785146955633163;0.035665366472125204;3.145246527791023;41;16.360943355402714
5;-0.6783835380101204;0.009135495662888779;3.149984360346794;38;16.48777835830322
5;-0.6779183139634133;0.025600381466418156;3.169806007499695;60;16.390416744189874
5;-0.6760658768749237;0.01907446218280103;3.2529407117080686;33;16.756647390311095
5;-0.6763350795340538;0.00965261751400747;3.238330612912178;57;16.42202772503036
5;-0.6773523621177673;0.021975989544473305;3.188002503590584;45;16.365686510847596
5;-0.6780467945098877;0.012267955371168414;3.1598536485004427;47;16.48232401830462
5;-0.6786211457347869;0.02655154384801961;3.147722306647301;52;16.254811074922486
5;-0.6789798913693428;0.003938899472816911;3.121025491147041;50;16.350050668992132
5;-0.6802399341273307;0.001492934283495315;3.0703641421699523;59;16.03267882037729
5;-0.6789337604665756;0.004529589630392224;3.125500094470978;36;16.182890125760718
5;-0.678999576909542;0.0016788999941729707;3.1324859876441957;49;16.01182979977066
5;-0.6800421122407914;0.014142901522499588;3.10274516954422;51;15.873295773478574
5;-0.6774823367834091;0.01955767783698426;3.1837550387620928;62;16.108863178581156
5;-0.6760562716650963;0.02225840862198634;3.2620941508054733;56;16.816028381251396
5;-0.6767510889005661;0.01494100711028059;3.217693743677139;28;16.834826691155104
5;-0.6790275235009193;0.0059951719644238165;3.1208301594018937;58;16.096265588425087
5;-0.680844663875103;-0.0052383332255046865;3.045402586708069;63;15.669422890690575
5;-0.6780355686283112;0.010324359198527764;3.171988522028923;22;16.35739642379436
5;-0.6783253105998039;0.00787761009909194;3.1564582333898543;54;16.342536303816644
5;-0.6757386421585083;0.021873614345073837;3.282051391515732;15;16.728346656125968
5;-0.6805767424249649;-0.001346660527329077;3.071778724336624;20;15.839414254803113
5;-0.6776889316105843;0.023863772484647015;3.1770935508871077;29;17.05105348029538
